gt\pred    | background | 11  | 12 | 13  | 14 | 15 | 16 | 17 | 18 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 31  | 32  | 33  | 34  | 35 | 36 | 37 | 38 | 41  | 42  | 43  | 44 | 45 | 46 | 47 | 48
-----------+------------+-----+----+-----+----+----+----+----+----+----+----+----+----+----+----+----+----+-----+-----+-----+-----+----+----+----+----+-----+-----+-----+----+----+----+----+---
background |          0 | 129 | 13 |   6 | 21 | 16 | 12 | 20 | 10 |  2 | 21 |  7 | 16 | 16 | 11 | 30 | 12 |  14 |   6 |   6 |  13 | 13 |  9 | 11 | 13 |  18 |  16 |   9 |  8 | 19 |  7 | 19 | 10
        11 |          0 |  83 |  5 |   1 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        12 |          0 |   1 | 91 |   3 |  1 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        13 |          1 |   0 |  1 | 103 |  1 |  1 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        14 |          2 |   0 |  1 |   0 | 78 |  3 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        15 |          1 |   0 |  0 |   0 |  2 | 82 |  1 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        16 |          1 |   0 |  0 |   0 |  1 |  1 | 78 |  2 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        17 |          2 |   0 |  0 |   0 |  0 |  0 |  3 | 74 |  2 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        18 |          1 |   0 |  0 |   0 |  0 |  0 |  2 |  9 | 44 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  1
        21 |          2 |   1 |  0 |   0 |  0 |  0 |  0 |  0 |  0 | 95 |  1 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        22 |          0 |   1 |  2 |   0 |  1 |  1 |  0 |  0 |  0 |  1 | 91 |  1 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        23 |          0 |   0 |  0 |   0 |  0 |  1 |  0 |  0 |  0 |  0 |  2 | 99 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        24 |          1 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 | 80 |  4 |  0 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        25 |          0 |   0 |  1 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  6 | 85 |  2 |  0 |  0 |   0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
