gt\pred    | background | 11  | 12 | 13  | 14 | 15 | 16 | 17 | 18 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 31  | 32  | 33  | 34 | 35 | 36 | 37 | 38 | 41  | 42  | 43  | 44 | 45 | 46 | 47 | 48
-----------+------------+-----+----+-----+----+----+----+----+----+----+----+----+----+----+----+----+----+-----+-----+-----+----+----+----+----+----+-----+-----+-----+----+----+----+----+---
        26 |          1 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  2 | 67 |  6 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        27 |          2 |   0 |  0 |   0 |  0 |  0 |  0 |  1 |  0 |  0 |  0 |  0 |  0 |  2 |  4 | 77 |  2 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        28 |          1 |   0 |  0 |   0 |  1 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  7 | 42 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        31 |          1 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 | 108 |   1 |   0 |  0 |  0 |  0 |  0 |  0 |   1 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        32 |          0 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   2 | 109 |   1 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        33 |          4 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   1 | 111 |  1 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        34 |          1 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   2 | 99 |  1 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        35 |          1 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  9 | 86 |  1 |  0 |  1 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        36 |          1 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  2 | 54 |  5 |  0 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
        37 |          0 |   0 |  0 |   0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |  0 |   0 |   0 |   0 |  0 |  1 |  0 | 69 |  5 |   0 |   0 |   0 |  0 |  0 |  0 |  0 |  0
